direction,listId,scrollY,timestamp,velocityPx
DOWN,main_scroll,5101,1775876841987,0.0
DOWN,main_scroll,5103,1775876842003,0.0
DOWN,main_scroll,5105,1775876842020,0.0
DOWN,main_scroll,5110,1775876842037,0.0
DOWN,main_scroll,5119,1775876842053,0.0
DOWN,main_scroll,5129,1775876842070,0.0
DOWN,main_scroll,5138,1775876842087,0.0
DOWN,main_scroll,5147,1775876842103,0.0
DOWN,main_scroll,5148,1775876842107,0.0
DOWN,main_scroll,5156,1775876842120,0.0
DOWN,main_scroll,5162,1775876842137,0.0
DOWN,main_scroll,5169,1775876842154,0.0
DOWN,main_scroll,5178,1775876842170,0.0
DOWN,main_scroll,5187,1775876842188,0.0
DOWN,main_scroll,5195,1775876842204,0.0
DOWN,main_scroll,5202,1775876842221,0.0
DOWN,main_scroll,5208,1775876842237,0.0
DOWN,main_scroll,5213,1775876842254,0.0
DOWN,main_scroll,5218,1775876842271,0.0
DOWN,main_scroll,5223,1775876842287,0.0
DOWN,main_scroll,5227,1775876842304,0.0
DOWN,main_scroll,5230,1775876842320,0.0
DOWN,main_scroll,5234,1775876842337,0.0
DOWN,main_scroll,5237,1775876842354,0.0
DOWN,main_scroll,5239,1775876842371,0.0
DOWN,main_scroll,5241,1775876842387,0.0
DOWN,main_scroll,5244,1775876842404,0.0
DOWN,main_scroll,5245,1775876842421,0.0
DOWN,main_scroll,5247,1775876842438,0.0
DOWN,main_scroll,5249,1775876842454,0.0
DOWN,main_scroll,5250,1775876842471,0.0
DOWN,main_scroll,5252,1775876842488,0.0
DOWN,main_scroll,5253,1775876842504,0.0
DOWN,main_scroll,5254,1775876842521,0.0
DOWN,main_scroll,5255,1775876842538,0.0
DOWN,main_scroll,5256,1775876842554,0.0
DOWN,main_scroll,5257,1775876842589,0.0
DOWN,main_scroll,5258,1775876842605,0.0
DOWN,main_scroll,5259,1775876842638,0.0
DOWN,main_scroll,5260,1775876842688,0.0
DOWN,main_scroll,5283,1775876845742,0.0
DOWN,main_scroll,5315,1775876845759,0.0
DOWN,main_scroll,5335,1775876845776,0.0
DOWN,main_scroll,5351,1775876845792,0.0
DOWN,main_scroll,5367,1775876845809,0.0
DOWN,main_scroll,5382,1775876845825,0.0
DOWN,main_scroll,5396,1775876845842,0.0
DOWN,main_scroll,5409,1775876845859,0.0
DOWN,main_scroll,5421,1775876845875,0.0
DOWN,main_scroll,5431,1775876845892,0.0
DOWN,main_scroll,5441,1775876845909,0.0
DOWN,main_scroll,5454,1775876845925,0.0
DOWN,main_scroll,5469,1775876845943,0.0
DOWN,main_scroll,5485,1775876845959,0.0
DOWN,main_scroll,5500,1775876845975,0.0
DOWN,main_scroll,5519,1775876845992,0.0
DOWN,main_scroll,5546,1775876846009,0.0
DOWN,main_scroll,5548,1775876846013,0.0
DOWN,main_scroll,5561,1775876846025,0.0
DOWN,main_scroll,5572,1775876846042,0.0
DOWN,main_scroll,5589,1775876846059,0.0
DOWN,main_scroll,5607,1775876846076,0.0
DOWN,main_scroll,5627,1775876846093,0.0
DOWN,main_scroll,5645,1775876846109,0.0
DOWN,main_scroll,5663,1775876846126,0.0
DOWN,main_scroll,5679,1775876846143,0.0
DOWN,main_scroll,5694,1775876846160,0.0
DOWN,main_scroll,5708,1775876846176,0.0
DOWN,main_scroll,5721,1775876846193,0.0
DOWN,main_scroll,5733,1775876846209,0.0
DOWN,main_scroll,5744,1775876846226,0.0
DOWN,main_scroll,5753,1775876846243,0.0
DOWN,main_scroll,5763,1775876846259,0.0
DOWN,main_scroll,5772,1775876846276,0.0
DOWN,main_scroll,5780,1775876846293,0.0
DOWN,main_scroll,5787,1775876846309,0.0
DOWN,main_scroll,5794,1775876846326,0.0
DOWN,main_scroll,5801,1775876846343,0.0
DOWN,main_scroll,5807,1775876846360,0.0
DOWN,main_scroll,5813,1775876846376,0.0
DOWN,main_scroll,5818,1775876846393,0.0
DOWN,main_scroll,5823,1775876846410,0.0
DOWN,main_scroll,5828,1775876846426,0.0
DOWN,main_scroll,5832,1775876846443,0.0
DOWN,main_scroll,5836,1775876846459,0.0
DOWN,main_scroll,5840,1775876846476,0.0
DOWN,main_scroll,5844,1775876846493,0.0
DOWN,main_scroll,5847,1775876846509,0.0
DOWN,main_scroll,5851,1775876846526,0.0
DOWN,main_scroll,5854,1775876846543,0.0
DOWN,main_scroll,5856,1775876846560,0.0
DOWN,main_scroll,5859,1775876846576,0.0
DOWN,main_scroll,5862,1775876846593,0.0
DOWN,main_scroll,5864,1775876846610,0.0
DOWN,main_scroll,5866,1775876846626,0.0
DOWN,main_scroll,5868,1775876846643,0.0
DOWN,main_scroll,5870,1775876846660,0.0
DOWN,main_scroll,5872,1775876846676,0.0
DOWN,main_scroll,5873,1775876846693,0.0
DOWN,main_scroll,5875,1775876846710,0.0
DOWN,main_scroll,5876,1775876846728,0.0
DOWN,main_scroll,5878,1775876846743,0.0
DOWN,main_scroll,5879,1775876846760,0.0
DOWN,main_scroll,5880,1775876846777,0.0
DOWN,main_scroll,5881,1775876846794,0.0
DOWN,main_scroll,5882,1775876846810,0.0
DOWN,main_scroll,5883,1775876846844,0.0
DOWN,main_scroll,5884,1775876846860,0.0
DOWN,main_scroll,5885,1775876846893,0.0
DOWN,main_scroll,5886,1775876846944,0.0
DOWN,main_scroll,5908,1775876851015,0.0
DOWN,main_scroll,5923,1775876851032,0.0
DOWN,main_scroll,5936,1775876851049,0.0
DOWN,main_scroll,5946,1775876851065,0.0
DOWN,main_scroll,5956,1775876851083,0.0
DOWN,main_scroll,5966,1775876851099,0.0
DOWN,main_scroll,5977,1775876851116,0.0
DOWN,main_scroll,5988,1775876851132,0.0
DOWN,main_scroll,5995,1775876851149,0.0
